Cod_Venta,Numero_Documento,Tipo_Documento,Correlativo,Codigo_Unidad,Codigo_Empresa,Codigo_Tipo_Documento,Codigo_Unidad_Venta,CodigoVendedor,Codigo_Cliente,Codigo_Tipo_Facturacion,Codigo_Almacen,Codigo_Ubigeo,Codigo_Condicion_Pago,Codigo_Tienda,Numero_Signo,Fecha_Documento,Venta_MonNacional,Venta_MonExtranjera
14769,0905-0000009131,BOL,1,1,1,AJP,1,4190,20052,VSE,1100,1383,1100,1102,1,00:00.0,546.856,163.7293
14770,0905-0000009132,BOL,1,1,1,AJP,1,4193,20021,VSE,1100,1383,1100,1102,1,00:00.0,339.966,101.7862
14771,0905-0000009133,BOL,1,1,1,AJP,1,4185,200094,VSE,1100,1383,1100,1102,1,00:00.0,101.966,30.5287
14772,0905-0000009134,BOL,1,1,1,AJP,1,4181,20041,VSE,1100,1383,1100,1102,1,00:00.0,985.966,295.1994
14773,0905-0000009135,BOL,1,1,1,AJP,1,4192,20049,VSE,1100,1383,1100,1102,1,00:00.0,152.592,45.6862
14774,0905-0000009136,BOL,1,1,1,AJP,1,4182,20015,VSE,1100,1383,1100,1102,1,00:00.0,69.99,20.9551
14775,0905-0000009137,BOL,1,1,1,AJP,1,4187,200088,VSE,1100,1383,1100,1102,1,00:00.0,79.99,23.9491
14776,0905-0000009138,BOL,1,1,1,AJP,1,4188,20068,VSE,1100,1383,1100,1102,1,00:00.0,100,29.9401
14777,0905-0000009139,BOL,1,1,1,AJP,1,4194,20044,VSE,1100,1383,1100,1102,1,00:00.0,3739.456,1119.5976
14778,0905-0000009140,BOL,1,1,1,AJP,1,4184,20062,VSE,1100,1383,1100,1102,1,00:00.0,25.6,7.6647
14779,0905-0000009141,BOL,1,1,1,AJP,1,4183,20030,VSE,1100,1383,1100,1102,1,00:00.0,41.6,12.4551
14780,0905-0000009142,BOL,1,1,1,AJP,1,4196,200103,VSE,1100,1383,1100,1102,1,00:00.0,244.732,73.2731
14781,0905-0000009143,BOL,1,1,1,AJP,1,4191,20014,VSE,1100,1383,1100,1102,1,00:00.0,74.766,22.385
14782,0905-0000009144,BOL,1,1,1,AJP,1,4186,200087,VSE,1100,1383,1100,1102,1,00:00.0,256.666,76.8461
14783,0905-0000009145,BOL,1,1,1,AJP,1,4190,20042,VSE,1100,1383,1100,1102,1,00:00.0,135.966,40.7084
14784,0905-0000009146,BOL,1,1,1,AJP,1,4193,20059,VSE,1100,1383,1100,1102,1,00:00.0,426.7,127.7545
14785,0905-0000009147,BOL,1,1,1,AJP,1,4185,20005,VSE,1100,1383,1100,1102,1,00:00.0,2117.69,634.0389
14786,0905-0000009148,BOL,1,1,1,AJP,1,4181,200078,VSE,1100,1383,1100,1102,1,00:00.0,191.42,57.3114
14787,0905-0000009149,BOL,1,1,1,AJP,1,4192,20026,VSE,1100,1383,1100,1102,1,00:00.0,79.6,23.8323
14788,0905-0000009150,BOL,1,1,1,AJP,1,4182,200099,VSE,1100,1383,1100,1102,1,00:00.0,67.592,20.2371
14789,0905-0000009151,BOL,1,1,1,AJP,1,4187,20061,VSE,1100,1383,1100,1102,1,00:00.0,101.966,30.5287
14790,0905-0000009152,BOL,1,1,1,AJP,1,4188,20031,VSE,1100,1383,1100,1102,1,00:00.0,159,47.6048
14791,0905-0000009153,BOL,1,1,1,AJP,1,4194,20066,VSE,1100,1383,1100,1102,1,00:00.0,164.73,49.3204
14792,0905-0000009154,BOL,1,1,1,AJP,1,4184,200104,VSE,1100,1383,1100,1102,1,00:00.0,1094.528,327.703
14793,0905-0000009155,BOL,1,1,1,AJP,1,4183,20070,VSE,1100,1383,1100,1102,1,00:00.0,248.098,74.2808
14794,0905-0000009156,BOL,1,1,1,AJP,1,4196,20004,VSE,1100,1383,1100,1102,1,00:00.0,169.99,50.8952
14795,0905-0000009157,BOL,1,1,1,AJP,1,4191,200077,VSE,1100,1383,1100,1102,1,00:00.0,68,20.3593
14796,0905-0000009158,BOL,1,1,1,AJP,1,4186,20050,VSE,1100,1383,1100,1102,1,00:00.0,391.68,117.2695
14797,0905-0000009159,BOL,1,1,1,AJP,1,4190,20007,VSE,1100,1383,1100,1102,1,00:00.0,75.95,22.7395
14798,0905-0000009160,BOL,1,1,1,AJP,1,4193,200080,VSE,1100,1383,1100,1102,1,00:00.0,197.37,59.0928
14799,0905-0000009161,BOL,1,1,1,AJP,1,4185,20019,VSE,1100,1383,1100,1102,1,00:00.0,101.966,30.5287
14800,0905-0000009162,BOL,1,1,1,AJP,1,4181,200092,VSE,1100,1383,1100,1102,1,00:00.0,492.966,147.5946
14801,0905-0000009163,BOL,1,1,1,AJP,1,4192,20058,VSE,1100,1383,1100,1102,1,00:00.0,49.99,14.9671
14802,0905-0000009164,BOL,1,1,1,AJP,1,4182,20023,VSE,1100,1383,1100,1102,1,00:00.0,883.966,264.6605
14803,0905-0000009165,BOL,1,1,1,AJP,1,4187,200096,VSE,1100,1383,1100,1102,1,00:00.0,67.8,20.2994
14804,0905-0000009166,BOL,1,1,1,AJP,1,4188,20043,VSE,1100,1383,1100,1102,1,00:00.0,35,10.479
14805,0905-0000009167,BOL,1,1,1,AJP,1,4194,20018,VSE,1100,1383,1100,1102,1,00:00.0,169.99,50.8952
14806,0905-0000009168,BOL,1,1,1,AJP,1,4184,200091,VSE,1100,1383,1100,1102,1,00:00.0,299.98,89.8144
14807,0905-0000009169,BOL,1,1,1,AJP,1,4183,20047,VSE,1100,1383,1100,1102,1,00:00.0,230,68.8623
14808,0905-0000009170,BOL,1,1,1,AJP,1,4196,20009,VSE,1100,1383,1100,1102,1,00:00.0,879,263.1737
14809,0905-0000009171,BOL,1,1,1,AJP,1,4191,200082,VSE,1100,1383,1100,1102,1,00:00.0,459,137.4251
14810,0905-0000009172,BOL,1,1,1,AJP,1,4186,20063,VSE,1100,1383,1100,1102,1,00:00.0,789.9,236.497
14811,0905-0000009173,BOL,1,1,1,AJP,1,4190,20060,VSE,1100,1383,1100,1102,1,00:00.0,482.46,144.4491
14812,0905-0000009174,BOL,1,1,1,AJP,1,4193,20053,VSE,1100,1383,1100,1102,1,00:00.0,78.6,23.5329
14813,0905-0000009175,BOL,1,1,1,AJP,1,4185,20013,VSE,1100,1383,1100,1102,1,00:00.0,17,5.0898
14814,0905-0000009505,BOL,1,1,1,AJP,1,4216,11082,VSE,1101,1422,1101,1103,1,00:00.0,119,35.6287
14815,0905-0000009506,BOL,1,1,1,AJP,1,4200,11048,VSE,1101,1422,1101,1103,1,00:00.0,8499.966,2544.9
14816,0905-0000009507,BOL,1,1,1,AJP,1,4213,11088,VSE,1101,1422,1101,1103,1,00:00.0,170.8,51.1377
14817,0905-0000009508,BOL,1,1,1,AJP,1,4205,11102,VSE,1101,1422,1101,1103,1,00:00.0,1397.4,418.3832
14818,0905-0000009509,BOL,1,1,1,AJP,1,4214,11042,VSE,1101,1422,1101,1103,1,00:00.0,642.26,192.2934
14819,0905-0000009510,BOL,1,1,1,AJP,1,4211,11026,VSE,1101,1422,1101,1103,1,00:00.0,101.66,30.4371
14820,0905-0000009512,BOL,1,1,1,AJP,1,4204,11095,VSE,1101,1422,1101,1103,1,00:00.0,18.6,5.5689
14821,0905-0000009513,BOL,1,1,1,AJP,1,4215,11103,VSE,1101,1422,1101,1103,1,00:00.0,35.5,10.6287
14822,0905-0000009514,BOL,1,1,1,AJP,1,4209,11098,VSE,1101,1422,1101,1103,1,00:00.0,58.9,17.6347
14823,0905-0000009515,BOL,1,1,1,AJP,1,4202,11027,VSE,1101,1422,1101,1103,1,00:00.0,52.2,15.6287
14824,0905-0000009516,BOL,1,1,1,AJP,1,4210,11003,VSE,1101,1422,1101,1103,1,00:00.0,67.966,20.3491
14825,0905-0000009517,BOL,1,1,1,AJP,1,4203,11006,VSE,1101,1422,1101,1103,1,00:00.0,53.108,15.9006
14826,0905-0000009520,BOL,1,1,1,AJP,1,4206,11024,VSE,1101,1422,1101,1103,1,00:00.0,12.6,3.7725
14827,0905-0000009521,BOL,1,1,1,AJP,1,4208,11108,VSE,1101,1422,1101,1103,1,00:00.0,55.1,16.497
14828,0905-0000009522,BOL,1,1,1,AJP,1,4216,11092,VSE,1101,1422,1101,1103,1,00:00.0,546.856,163.7293
14829,0905-0000009523,BOL,1,1,1,AJP,1,4200,11011,VSE,1101,1422,1101,1103,1,00:00.0,440.3,131.8263
14830,0905-0000009524,BOL,1,1,1,AJP,1,4213,11097,VSE,1101,1422,1101,1103,1,00:00.0,2548.3,762.9641
14831,0905-0000009525,BOL,1,1,1,AJP,1,4205,11033,VSE,1101,1422,1101,1103,1,00:00.0,8500,2544.9102
14832,0905-0000009527,BOL,1,1,1,AJP,1,4211,11052,VSE,1101,1422,1101,1103,1,00:00.0,22.5,6.7365
14833,0905-0000009528,BOL,1,1,1,AJP,1,4207,11078,VSE,1101,1422,1101,1103,1,00:00.0,6.8,2.0359
14834,0905-0000009529,BOL,1,1,1,AJP,1,4204,11105,VSE,1101,1422,1101,1103,1,00:00.0,476,142.515
14835,0905-0000009530,BOL,1,1,1,AJP,1,4215,11111,VSE,1101,1422,1101,1103,1,00:00.0,12.6,3.7725
14836,0905-0000009531,BOL,1,1,1,AJP,1,4209,11110,VSE,1101,1422,1101,1103,1,00:00.0,339.966,101.7862
14837,0905-0000009532,BOL,1,1,1,AJP,1,4202,11073,VSE,1101,1422,1101,1103,1,00:00.0,101.966,30.5287
14838,0905-0000009533,BOL,1,1,1,AJP,1,4210,11061,VSE,1101,1422,1101,1103,1,00:00.0,52.7,15.7784
14839,0905-0000009534,BOL,1,1,1,AJP,1,4203,11091,VSE,1101,1422,1101,1103,1,00:00.0,801.856,240.0766
14840,0905-0000009535,BOL,1,1,1,AJP,1,4199,NULL,VSE,1101,1422,1101,1103,1,00:00.0,2059,616.4671
14841,0905-0000009536,BOL,1,1,1,AJP,1,4201,11050,VSE,1101,1422,1101,1103,1,00:00.0,39.99,11.9731
14842,0905-0000009537,BOL,1,1,1,AJP,1,4206,11077,VSE,1101,1422,1101,1103,1,00:00.0,125.6,37.6048
14843,0905-0000009538,BOL,1,1,1,AJP,1,4208,11079,VSE,1101,1422,1101,1103,1,00:00.0,125.6,37.6048
14844,0905-0000009539,BOL,1,1,1,AJP,1,4216,11038,VSE,1101,1422,1101,1103,1,00:00.0,69.99,20.9551
14845,0905-0000009540,BOL,1,1,1,AJP,1,4200,11046,VSE,1101,1422,1101,1103,1,00:00.0,169.558,50.7659
14846,0905-0000009541,BOL,1,1,1,AJP,1,4213,11055,VSE,1101,1422,1101,1103,1,00:00.0,78.6,23.5329
14847,0905-0000009542,BOL,1,1,1,AJP,1,4205,11045,VSE,1101,1422,1101,1103,1,00:00.0,115.6,34.6108
14848,0905-0000009543,BOL,1,1,1,AJP,1,4214,11043,VSE,1101,1422,1101,1103,1,00:00.0,65.3,19.5509
14849,0905-0000009544,BOL,1,1,1,AJP,1,4211,11084,VSE,1101,1422,1101,1103,1,00:00.0,123,36.8263
14850,0905-0000009545,BOL,1,1,1,AJP,1,4207,11107,VSE,1101,1422,1101,1103,1,00:00.0,79,23.6527
14851,0905-0000009546,BOL,1,1,1,AJP,1,4204,11099,VSE,1101,1422,1101,1103,1,00:00.0,546.856,163.7293
14852,0905-0000009547,BOL,1,1,1,AJP,1,4215,11059,VSE,1101,1422,1101,1103,1,00:00.0,339.966,101.7862
14853,0905-0000009548,BOL,1,1,1,AJP,1,4209,11008,VSE,1101,1422,1101,1103,1,00:00.0,101.966,30.5287
14854,0905-0000009549,BOL,1,1,1,AJP,1,4202,11109,VSE,1101,1422,1101,1103,1,00:00.0,985.966,295.1994
14855,0905-0000009550,BOL,1,1,1,AJP,1,4210,11041,VSE,1101,1422,1101,1103,1,00:00.0,152.592,45.6862
14856,0905-0000009551,BOL,1,1,1,AJP,1,4203,11004,VSE,1101,1422,1101,1103,1,00:00.0,69.99,20.9551
14857,0905-0000009552,BOL,1,1,1,AJP,1,4199,11100,VSE,1101,1422,1101,1103,1,00:00.0,79.99,23.9491
14858,0905-0000009553,BOL,1,1,1,AJP,1,4201,11010,VSE,1101,1422,1101,1103,1,00:00.0,100,29.9401
14859,0905-0000009554,BOL,1,1,1,AJP,1,4206,11034,VSE,1101,1422,1101,1103,1,00:00.0,3739.456,1119.5976
14860,0905-0000009555,BOL,1,1,1,AJP,1,4208,11080,VSE,1101,1422,1101,1103,1,00:00.0,25.6,7.6647
14861,0905-0000009556,BOL,1,1,1,AJP,1,4216,11101,VSE,1101,1422,1101,1103,1,00:00.0,41.6,12.4551
14862,0905-0000009557,BOL,1,1,1,AJP,1,4200,11058,VSE,1101,1422,1101,1103,1,00:00.0,122.366,36.6365
14863,0905-0000009559,BOL,1,1,1,AJP,1,4205,11012,VSE,1101,1422,1101,1103,1,00:00.0,256.666,76.8461
14864,0905-0000009560,BOL,1,1,1,AJP,1,4214,11112,VSE,1101,1422,1101,1103,1,00:00.0,135.966,40.7084
14865,0905-0000009561,BOL,1,1,1,AJP,1,4211,11087,VSE,1101,1422,1101,1103,1,00:00.0,2117.69,634.0389
14866,0905-0000009562,BOL,1,1,1,AJP,1,4207,11081,VSE,1101,1422,1101,1103,1,00:00.0,426.7,127.7545
14867,0905-0000009563,BOL,1,1,1,AJP,1,4204,11089,VSE,1101,1422,1101,1103,1,00:00.0,191.42,57.3114
14868,0905-0000009564,BOL,1,1,1,AJP,1,4215,11075,VSE,1101,1422,1101,1103,1,00:00.0,79.6,23.8323
14869,0905-0000009565,BOL,1,1,1,AJP,1,4209,11090,VSE,1101,1422,1101,1103,1,00:00.0,67.592,20.2371
14870,0905-0000009566,BOL,1,1,1,AJP,1,4202,11030,VSE,1101,1422,1101,1103,1,00:00.0,203.932,61.0575
14871,0905-0000009567,BOL,1,1,1,AJP,1,4210,11002,VSE,1101,1422,1101,1103,1,00:00.0,159,47.6048
14872,0905-0000009568,BOL,1,1,1,AJP,1,4203,11082,VSE,1101,1422,1101,1103,1,00:00.0,164.73,49.3204
14873,0905-0000009569,BOL,1,1,1,AJP,1,4199,11048,VSE,1101,1422,1101,1103,1,00:00.0,1094.528,327.703
14874,0905-0000009570,BOL,1,1,1,AJP,1,4201,11088,VSE,1101,1422,1101,1103,1,00:00.0,248.098,74.2808
14875,0905-0000009571,BOL,1,1,1,AJP,1,4206,11102,VSE,1101,1422,1101,1103,1,00:00.0,169.99,50.8952
14876,0905-0000009572,BOL,1,1,1,AJP,1,4208,11042,VSE,1101,1422,1101,1103,1,00:00.0,68,20.3593
14877,0905-0000009573,BOL,1,1,1,AJP,1,4216,11026,VSE,1101,1422,1101,1103,1,00:00.0,391.68,117.2695
14878,0905-0000009574,BOL,1,1,1,AJP,1,4200,11113,VSE,1101,1422,1101,1103,1,00:00.0,75.95,22.7395
14879,0905-0000009575,BOL,1,1,1,AJP,1,4213,11095,VSE,1101,1422,1101,1103,1,00:00.0,197.37,59.0928
14880,0905-0000009576,BOL,1,1,1,AJP,1,4205,11103,VSE,1101,1422,1101,1103,1,00:00.0,101.966,30.5287
14881,0905-0000009577,BOL,1,1,1,AJP,1,4214,11098,VSE,1101,1422,1101,1103,1,00:00.0,492.966,147.5946
14882,0905-0000009578,BOL,1,1,1,AJP,1,4211,11027,VSE,1101,1422,1101,1103,1,00:00.0,49.99,14.9671
14883,0905-0000009579,BOL,1,1,1,AJP,1,4207,11003,VSE,1101,1422,1101,1103,1,00:00.0,883.966,264.6605
14884,0905-0000009580,BOL,1,1,1,AJP,1,4204,11006,VSE,1101,1422,1101,1103,1,00:00.0,67.8,20.2994
14885,0905-0000009581,BOL,1,1,1,AJP,1,4215,11060,VSE,1101,1422,1101,1103,1,00:00.0,4080,1221.5569
14886,0905-0000009582,BOL,1,1,1,AJP,1,4209,11056,VSE,1101,1422,1101,1103,1,00:00.0,28.9,8.6527
14887,0905-0000009583,BOL,1,1,1,AJP,1,4202,11024,VSE,1101,1422,1101,1103,1,00:00.0,105,31.4371
14888,0905-0000009584,BOL,1,1,1,AJP,1,4210,11108,VSE,1101,1422,1101,1103,1,00:00.0,285.6,85.509
14889,0905-0000009585,BOL,1,1,1,AJP,1,4203,11092,VSE,1101,1422,1101,1103,1,00:00.0,28.866,8.6425
14890,0905-0000009586,BOL,1,1,1,AJP,1,4199,11011,VSE,1101,1422,1101,1103,1,00:00.0,865.64,259.1737
14891,0905-0000009587,BOL,1,1,1,AJP,1,4201,11097,VSE,1101,1422,1101,1103,1,00:00.0,12.3,3.6826
14892,0905-0000009588,BOL,1,1,1,AJP,1,4206,11033,VSE,1101,1422,1101,1103,1,00:00.0,161.5,48.3533
14893,0905-0000009589,BOL,1,1,1,AJP,1,4208,11028,VSE,1101,1422,1101,1103,1,00:00.0,19.6,5.8683
14894,0905-0000009590,BOL,1,1,1,AJP,1,4216,11052,VSE,1101,1422,1101,1103,1,00:00.0,2582.3,773.1437
14895,0905-0000009591,BOL,1,1,1,AJP,1,4200,11078,VSE,1101,1422,1101,1103,1,00:00.0,51.45,15.4042
14896,0905-0000009592,BOL,1,1,1,AJP,1,4213,11105,VSE,1101,1422,1101,1103,1,00:00.0,85.4,25.5689
14897,0905-0000009593,BOL,1,1,1,AJP,1,4205,11111,VSE,1101,1422,1101,1103,1,00:00.0,442,132.3353
14898,0905-0000009594,BOL,1,1,1,AJP,1,4214,11110,VSE,1101,1422,1101,1103,1,00:00.0,578,173.0539
14899,0905-0000009595,BOL,1,1,1,AJP,1,4211,11073,VSE,1101,1422,1101,1103,1,00:00.0,901,269.7605
14900,0905-0000009596,BOL,1,1,1,AJP,1,4207,11061,VSE,1101,1422,1101,1103,1,00:00.0,1359.966,407.1754
14901,0905-0000009597,BOL,1,1,1,AJP,1,4204,11091,VSE,1101,1422,1101,1103,1,00:00.0,198.56,59.4491
14902,0905-0000009598,BOL,1,1,1,AJP,1,4215,NULL,VSE,1101,1422,1101,1103,1,00:00.0,68,20.3593
14903,0905-0000009599,BOL,1,1,1,AJP,1,4209,11050,VSE,1101,1422,1101,1103,1,00:00.0,85.6,25.6287
14904,0905-0000009600,BOL,1,1,1,AJP,1,4202,11077,VSE,1101,1422,1101,1103,1,00:00.0,22.3,6.6766
14905,0905-0000009601,BOL,1,1,1,AJP,1,4210,11079,VSE,1101,1422,1101,1103,1,00:00.0,52.2,15.6287
14906,0905-0000009602,BOL,1,1,1,AJP,1,4203,11038,VSE,1101,1422,1101,1103,1,00:00.0,89.5,26.7964
14907,0905-0000009603,BOL,1,1,1,AJP,1,4199,11046,VSE,1101,1422,1101,1103,1,00:00.0,54.366,16.2772
14908,0905-0000009604,BOL,1,1,1,AJP,1,4201,11055,VSE,1101,1422,1101,1103,1,00:00.0,169.66,50.7964
14909,0905-0000009605,BOL,1,1,1,AJP,1,4206,11045,VSE,1101,1422,1101,1103,1,00:00.0,169.66,50.7964
14910,0905-0000009606,BOL,1,1,1,AJP,1,4208,11043,VSE,1101,1422,1101,1103,1,00:00.0,101.66,30.4371
14911,0905-0000009607,BOL,1,1,1,AJP,1,4216,11084,VSE,1101,1422,1101,1103,1,00:00.0,2117.69,634.0389
14912,0905-0000009608,BOL,1,1,1,AJP,1,4200,11107,VSE,1101,1422,1101,1103,1,00:00.0,19.99,5.985
14913,0905-0000009609,BOL,1,1,1,AJP,1,4213,11099,VSE,1101,1422,1101,1103,1,00:00.0,82.586,24.7263
14914,0905-0000009610,BOL,1,1,1,AJP,1,4205,11059,VSE,1101,1422,1101,1103,1,00:00.0,41.6,12.4551
14915,0905-0000009611,BOL,1,1,1,AJP,1,4214,11008,VSE,1101,1422,1101,1103,1,00:00.0,99.99,29.9371
14916,0905-0000009612,BOL,1,1,1,AJP,1,4211,11109,VSE,1101,1422,1101,1103,1,00:00.0,55.1,16.497
14917,0905-0000009613,BOL,1,1,1,AJP,1,4207,11041,VSE,1101,1422,1101,1103,1,00:00.0,56.3,16.8563
14918,0905-0000009614,BOL,1,1,1,AJP,1,4204,11004,VSE,1101,1422,1101,1103,1,00:00.0,229.5,68.7126
14919,0905-0000009615,BOL,1,1,1,AJP,1,4215,11100,VSE,1101,1422,1101,1103,1,00:00.0,6459.966,1934.1216
14920,0905-0000009616,BOL,1,1,1,AJP,1,4209,11010,VSE,1101,1422,1101,1103,1,00:00.0,21.1,6.3174
14921,0905-0000009617,BOL,1,1,1,AJP,1,4202,11034,VSE,1101,1422,1101,1103,1,00:00.0,259.99,77.8413
14922,0905-0000009618,BOL,1,1,1,AJP,1,4210,11080,VSE,1101,1422,1101,1103,1,00:00.0,68.5,20.509
14923,0905-0000009619,BOL,1,1,1,AJP,1,4203,11101,VSE,1101,1422,1101,1103,1,00:00.0,65.2,19.521
14924,0905-0000009620,BOL,1,1,1,AJP,1,4199,11058,VSE,1101,1422,1101,1103,1,00:00.0,67.966,20.3491
14925,0905-0000009621,BOL,1,1,1,AJP,1,4201,11032,VSE,1101,1422,1101,1103,1,00:00.0,112.166,33.5826
14926,0905-0000009622,BOL,1,1,1,AJP,1,4206,11012,VSE,1101,1422,1101,1103,1,00:00.0,39.6,11.8563
14927,0905-0000009623,BOL,1,1,1,AJP,1,4208,11112,VSE,1101,1422,1101,1103,1,00:00.0,58.9,17.6347
14928,0905-0000009624,BOL,1,1,1,AJP,1,4216,11087,VSE,1101,1422,1101,1103,1,00:00.0,87.04,26.0599
14929,0905-0000009625,BOL,1,1,1,AJP,1,4200,11081,VSE,1101,1422,1101,1103,1,00:00.0,101.966,30.5287
14930,0905-0000009626,BOL,1,1,1,AJP,1,4213,11089,VSE,1101,1422,1101,1103,1,00:00.0,169.966,50.888
14931,0905-0000009627,BOL,1,1,1,AJP,1,4205,11075,VSE,1101,1422,1101,1103,1,00:00.0,68.95,20.6437
14932,0905-0000009628,BOL,1,1,1,AJP,1,4214,11090,VSE,1101,1422,1101,1103,1,00:00.0,509.966,152.6844
14933,0905-0000009629,BOL,1,1,1,AJP,1,4211,11030,VSE,1101,1422,1101,1103,1,00:00.0,77.6,23.2335
14934,0905-0000009630,BOL,1,1,1,AJP,1,4207,11002,VSE,1101,1422,1101,1103,1,00:00.0,680,203.5928
14935,0905-0000009631,BOL,1,1,1,AJP,1,4204,11069,VSE,1101,1422,1101,1103,1,00:00.0,1191.7,356.7964
14936,0905-0000009632,BOL,1,1,1,AJP,1,4215,11039,VSE,1101,1422,1101,1103,1,00:00.0,26.3,7.8743
14937,0905-0000009633,BOL,1,1,1,AJP,1,4209,11035,VSE,1101,1422,1101,1103,1,00:00.0,2004.3,600.0898
14938,0905-0000009689,BOL,1,1,1,AJP,1,4201,200099,VSE,1101,1422,1100,1103,1,00:00.0,17,5.0898
14939,0905-0000009690,BOL,1,1,1,AJP,1,4206,200101,VSE,1101,1422,1100,1103,1,00:00.0,510,152.6946
14940,0905-0000009691,BOL,1,1,1,AJP,1,4208,200084,VSE,1101,1422,1100,1103,1,00:00.0,581.366,174.0617
14941,0905-0000009693,BOL,1,1,1,AJP,1,4200,20050,VSE,1101,1422,1100,1103,1,00:00.0,199.9,59.8503
14942,0905-0000009694,BOL,1,1,1,AJP,1,4213,20037,VSE,1101,1422,1100,1103,1,00:00.0,35,10.479
14943,0905-0000009696,BOL,1,1,1,AJP,1,4214,200086,VSE,1101,1422,1100,1103,1,00:00.0,149.99,44.9072
14944,0905-0000009697,BOL,1,1,1,AJP,1,4211,20024,VSE,1101,1422,1100,1103,1,00:00.0,230,68.8623
14945,0905-0000009698,BOL,1,1,1,AJP,1,4207,200082,VSE,1101,1422,1100,1103,1,00:00.0,509.252,152.4707
14946,0905-0000009699,BOL,1,1,1,AJP,1,4204,20025,VSE,1101,1422,1100,1103,1,00:00.0,71.57,21.4281
14947,0905-0000009701,BOL,1,1,1,AJP,1,4209,20021,VSE,1101,1422,1100,1103,1,00:00.0,865.64,259.1737
14948,0905-0000009702,BOL,1,1,1,AJP,1,4202,200083,VSE,1101,1422,1100,1103,1,00:00.0,6053.7,1812.485
14949,0905-0000009703,BOL,1,1,1,AJP,1,4210,20073,VSE,1101,1422,1100,1103,1,00:00.0,8499.966,2544.9
14950,0905-0000009704,BOL,1,1,1,AJP,1,4203,20023,VSE,1101,1422,1100,1103,1,00:00.0,96.9,29.012
14951,0905-0000009706,BOL,1,1,1,AJP,1,4201,20044,VSE,1101,1422,1100,1103,1,00:00.0,2228.7,667.2754
14952,0905-0000009707,BOL,1,1,1,AJP,1,4206,20038,VSE,1101,1422,1100,1103,1,00:00.0,663,198.503
14953,0905-0000009708,BOL,1,1,1,AJP,1,4208,20014,VSE,1101,1422,1100,1103,1,00:00.0,1397.4,418.3832
14954,0905-0000009709,BOL,1,1,1,AJP,1,4216,20009,VSE,1101,1422,1100,1103,1,00:00.0,4251.7,1272.9641
14955,0905-0000009710,BOL,1,1,1,AJP,1,4200,20064,VSE,1101,1422,1100,1103,1,00:00.0,50,14.9701
14956,0905-0000009712,BOL,1,1,1,AJP,1,4205,200085,VSE,1101,1422,1100,1103,1,00:00.0,271.558,81.3048
14957,0905-0000009713,BOL,1,1,1,AJP,1,4214,200105,VSE,1101,1422,1100,1103,1,00:00.0,2480.3,742.6048
14958,0905-0000009715,BOL,1,1,1,AJP,1,4207,20047,VSE,1101,1422,1100,1103,1,00:00.0,78.6,23.5329
14959,0905-0000009716,BOL,1,1,1,AJP,1,4204,200078,VSE,1101,1422,1100,1103,1,00:00.0,61.5,18.4132
14960,0905-0000009718,BOL,1,1,1,AJP,1,4209,20027,VSE,1101,1422,1100,1103,1,00:00.0,89.5,26.7964
14961,0905-0000009720,BOL,1,1,1,AJP,1,4210,200103,VSE,1101,1422,1100,1103,1,00:00.0,40.8,12.2156
14962,0905-0000009721,BOL,1,1,1,AJP,1,4203,200098,VSE,1101,1422,1100,1103,1,00:00.0,52.7,15.7784
14963,0905-0000009722,BOL,1,1,1,AJP,1,4199,20028,VSE,1101,1422,1100,1103,1,00:00.0,85,25.4491
14964,0905-0000009724,BOL,1,1,1,AJP,1,4206,20005,VSE,1101,1422,1100,1103,1,00:00.0,65.2,19.521
14965,0905-0000009727,BOL,1,1,1,AJP,1,4200,20012,VSE,1101,1422,1100,1103,1,00:00.0,21.6,6.4671
14966,0905-0000009728,BOL,1,1,1,AJP,1,4213,20004,VSE,1101,1422,1100,1103,1,00:00.0,452.404,135.4503
14967,0905-0000009729,BOL,1,1,1,AJP,1,4205,200077,VSE,1101,1422,1100,1103,1,00:00.0,19.99,5.985
14968,0905-0000009730,BOL,1,1,1,AJP,1,4214,200093,VSE,1101,1422,1100,1103,1,00:00.0,56.3,16.8563
14969,0905-0000009731,BOL,1,1,1,AJP,1,4211,20001,VSE,1101,1422,1100,1103,1,00:00.0,1191.7,356.7964
14970,0905-0000009732,BOL,1,1,1,AJP,1,4207,200096,VSE,1101,1422,1100,1103,1,00:00.0,509.49,152.5419
14971,0905-0000009734,BOL,1,1,1,AJP,1,4215,20063,VSE,1101,1422,1100,1103,1,00:00.0,747.966,223.9419
14972,0905-0000009735,BOL,1,1,1,AJP,1,4209,20048,VSE,1101,1422,1100,1103,1,00:00.0,2548.3,762.9641
14973,0905-0000009736,BOL,1,1,1,AJP,1,4202,20070,VSE,1101,1422,1100,1103,1,00:00.0,8500,2544.9102
14974,0905-0000040028,BOL,1,1,1,AJP,1,4106,11009,VSE,2102,369,1101,2105,1,00:00.0,958.766,287.0557
14975,0905-0000040029,BOL,1,1,1,AJP,1,4105,11005,VSE,2102,369,1101,2105,1,00:00.0,879,263.1737
14976,0905-0000040030,BOL,1,1,1,AJP,1,4104,11016,VSE,2102,369,1101,2105,1,00:00.0,674.9,202.0659
14977,0905-0000040031,BOL,1,1,1,AJP,1,4103,11015,VSE,2102,369,1101,2105,1,00:00.0,1358.3,406.6766
