IDVenta,CodigoProducto,Cantidad,Venta_MonNacional,Venta_MonExtranjera,Descuento_MonNacional,Descuento_MonExtranjera,Impuesto_MonNacional,Impuesto_MonExtranjera,Costo_MonNacional,Costo_MonExtranjera,Codigo_UnidadMedida,Codigo_UnidadMedida_Venta
17373,2025,1,79.99,24.6123,0,0,15.1981,4.6763,35.9955,11.0755,UNI,NULL
17374,2026,1,100,30.7692,0,0,19,5.8462,45,13.8462,UNI,NULL
17375,2037,1,115.6,35.5692,0,0,21.964,6.7582,52.02,16.0062,UNI,NULL
17376,2038,1,15.6,4.8,0,0,2.964,0.912,6.552,2.016,UNI,NULL
17377,2057,1,41.2,12.6769,0,0,7.828,2.4086,9.888,3.0425,UNI,NULL
17378,2067,1,51.45,15.8308,0,0,9.7755,3.0078,12.348,3.7994,UNI,NULL
17379,2072,1,9.99,3.0738,0,0,1.8981,0.584,3.4965,1.0758,UNI,NULL
17380,2074,1,12.6,3.8769,0,0,2.394,0.7366,4.41,1.3569,UNI,NULL
17381,2101,1,55.2,16.9846,0,0,10.488,3.2271,10.488,3.2271,UNI,NULL
17382,2104,2,112.6,34.6462,0,0,21.394,6.5828,10.697,3.2914,UNI,NULL
17383,2107,1,288.048,88.6302,0,0,54.7291,16.8397,170.9525,52.6008,UNI,NULL
17384,2108,1,357.952,110.1391,0,0,68.0109,20.9264,212.4295,65.3629,UNI,NULL
17385,2109,1,454.24,139.7662,0,0,86.3056,26.5556,268.4795,82.6091,UNI,NULL
17386,2114,1,697.952,214.7545,0,0,132.6109,40.8034,345.1783,106.2087,UNI,NULL
17387,2115,1,1152.226,354.5311,0,0,218.9229,67.3609,569.8435,175.3365,UNI,NULL
17388,2116,1,1090.822,335.6375,0,0,207.2562,63.7711,539.4756,165.9925,UNI,NULL
17389,2117,1,709.24,218.2277,0,0,134.7556,41.4633,350.7609,107.9264,UNI,NULL
17390,2137,1,1600,492.3077,0,0,304,93.5385,1056,324.9231,UNI,NULL
17391,2142,1,3450,1061.5385,517.5,159.2308,655.5,201.6923,2277,700.6154,UNI,NULL
17392,3028,1,78.8,24.2462,0,0,14.972,4.6068,32.308,9.9409,UNI,NULL
17393,3026,1,79.6,24.4923,0,0,15.124,4.6535,32.636,10.0418,UNI,NULL
17394,3019,1,74.15,22.8154,0,0,14.0885,4.3349,13.347,4.1068,UNI,NULL
17395,3039,1,65.8,20.2462,0,0,12.502,3.8468,11.844,3.6443,UNI,NULL
17396,2137,1,1600,492.3077,0,0,304,93.5385,1056,324.9231,UNI,NULL
17397,2145,1,879,270.4615,0,0,167.01,51.3877,580.14,178.5046,UNI,NULL
17398,2143,1,3000,923.0769,0,0,570,175.3846,1980,609.2308,UNI,NULL
17399,2142,1,3450,1061.5385,517.5,159.2308,655.5,201.6923,2277,700.6154,UNI,NULL
17400,2141,1,2000,615.3846,0,0,380,116.9231,1320,406.1538,UNI,NULL
17401,2140,1,2059,633.5385,0,0,391.21,120.3723,1358.94,418.1354,UNI,NULL
17402,2152,1,789.9,243.0462,0,0,150.081,46.1788,521.334,160.4105,UNI,NULL
17403,2151,1,559.99,172.3046,0,0,106.3981,32.7379,369.5934,113.721,UNI,NULL
17404,3008,1,349,107.3846,0,0,66.31,20.4031,73.29,22.5508,UNI,NULL
17405,3010,1,159,48.9231,0,0,30.21,9.2954,33.39,10.2738,UNI,NULL
17406,4025,1,57.766,17.7742,0,0,10.9755,3.3771,19.8528,6.1086,UNI,NULL
17407,4024,1,64.566,19.8665,0,0,12.2675,3.7746,22.1898,6.8276,UNI,NULL
17408,4023,1,64.566,19.8665,0,0,12.2675,3.7746,22.1898,6.8276,UNI,NULL
17409,4022,1,68,20.9231,0,0,12.92,3.9754,23.37,7.1908,UNI,NULL
17410,4020,1,71.57,22.0215,0,0,13.5983,4.1841,24.5969,7.5683,UNI,NULL
17411,3055,1,65.3,20.0923,0,0,12.407,3.8175,29.385,9.0415,UNI,NULL
17412,1156,1,1019.966,313.8357,0,0,193.7935,59.6288,632.6789,194.6704,UNI,NULL
17413,1155,1,763.3,234.8615,0,0,145.027,44.6237,473.4705,145.6832,UNI,NULL
17414,1145,1,5436.6,1672.8,815.49,250.92,1032.954,317.832,3372.291,1037.628,UNI,NULL
17415,1144,1,5779.966,1778.4511,866.9949,266.7677,1098.1935,337.9057,3585.2789,1103.1627,UNI,NULL
17416,1153,1,4251.7,1308.2154,637.755,196.2323,807.823,248.5609,2637.3045,811.4783,UNI,NULL
17417,2010,1,35.6,10.9538,0,0,6.764,2.0812,16.02,4.9292,UNI,NULL
17418,2017,1,85.6,26.3385,0,0,16.264,5.0043,38.52,11.8523,UNI,NULL
17419,2016,1,68.9,21.2,0,0,13.091,4.028,31.005,9.54,UNI,NULL
17420,2060,1,61.5,18.9231,0,0,11.685,3.5954,14.76,4.5415,UNI,NULL
17421,2030,1,45.6,14.0308,0,0,8.664,2.6658,20.52,6.3138,UNI,NULL
17422,2046,1,52.5,16.1538,0,0,9.975,3.0692,22.05,6.7846,UNI,NULL
17423,2038,1,15.6,4.8,0,0,2.964,0.912,6.552,2.016,UNI,NULL
17424,2037,1,115.6,35.5692,0,0,21.964,6.7582,52.02,16.0062,UNI,NULL
17425,2090,1,23.4,7.2,0,0,4.446,1.368,4.446,1.368,UNI,NULL
17426,2062,1,17.44,5.3662,0,0,3.3136,1.0196,4.1856,1.2879,UNI,NULL
17427,2114,1,697.952,214.7545,0,0,132.6109,40.8034,345.1783,106.2087,UNI,NULL
17428,1033,1,152.592,46.9514,0,0,28.9925,8.9208,89.5356,27.5494,UNI,NULL
17429,2128,1,131.274,40.392,0,0,24.9421,7.6745,64.9227,19.9762,UNI,NULL
17430,2127,1,414.596,127.568,0,0,78.7732,24.2379,205.0421,63.0899,UNI,NULL
17431,3056,1,125.6,38.6462,0,0,23.864,7.3428,56.52,17.3908,UNI,NULL
17432,3015,1,47.5,14.6154,0,0,9.025,2.7769,9.975,3.0692,UNI,NULL
17433,2078,1,26.3,8.0923,0,0,4.997,1.5375,9.205,2.8323,UNI,NULL
17434,2031,1,99.99,30.7662,0,0,18.9981,5.8456,44.9955,13.8448,UNI,NULL
17435,2091,1,199.9,61.5077,0,0,37.981,11.6865,37.981,11.6865,UNI,NULL
17436,1031,1,3059.83,941.4862,458.9745,141.2229,581.3677,178.8824,1795.4003,552.4309,UNI,NULL
17437,1014,1,1019.966,313.8357,0,0,193.7935,59.6288,598.4801,184.1477,UNI,NULL
17438,1116,1,326.23,100.3785,0,0,61.9837,19.0719,142.1979,43.7532,UNI,NULL
17439,1128,1,166.192,51.136,0,0,31.5765,9.7158,72.4402,22.2893,UNI,NULL
17440,1082,1,1737.06,534.48,0,0,330.0414,101.5512,728.0325,224.01,UNI,NULL
17441,1086,1,663,204,0,0,125.97,38.76,277.875,85.5,UNI,NULL
17442,4034,1,142.8,43.9385,0,0,27.132,8.3483,39.501,12.1542,UNI,NULL
17443,2159,1,199.99,61.5354,0,0,37.9981,11.6917,131.9934,40.6134,UNI,NULL
17444,1097,1,1461.83,449.7938,0,0,277.7477,85.4608,637.1859,196.0572,UNI,NULL
17445,1085,1,775.472,238.6068,0,0,147.3397,45.3353,325.014,100.0043,UNI,NULL
17446,1007,1,611.796,188.2449,0,0,116.2412,35.7665,358.9803,110.4555,UNI,NULL
17447,1019,1,1407.498,433.0763,0,0,267.4246,82.2845,825.8702,254.1139,UNI,NULL
17448,2099,1,230,70.7692,0,0,43.7,13.4462,43.7,13.4462,UNI,NULL
17449,2034,1,78.6,24.1846,0,0,14.934,4.5951,35.37,10.8831,UNI,NULL
17450,2048,1,39.65,12.2,0,0,7.5335,2.318,16.653,5.124,UNI,NULL
17451,2098,1,149.99,46.1508,0,0,28.4981,8.7686,28.4981,8.7686,UNI,NULL
17452,2092,1,35,10.7692,0,0,6.65,2.0462,6.65,2.0462,UNI,NULL
17453,2051,1,71.85,22.1077,0,0,13.6515,4.2005,30.177,9.2852,UNI,NULL
17454,1069,1,2480.3,763.1692,0,0,471.257,145.0022,1039.5375,319.8577,UNI,NULL
17455,1030,1,1903.966,585.8357,0,0,361.7535,111.3088,1117.1801,343.7477,UNI,NULL
17456,1011,1,271.966,83.6818,0,0,51.6735,15.8995,159.5801,49.1016,UNI,NULL
17457,1017,1,1155.966,355.6818,0,0,219.6335,67.5795,678.2801,208.7016,UNI,NULL
17458,1003,1,266.73,82.0708,0,0,50.6787,15.5934,156.5078,48.1562,UNI,NULL
17459,1001,1,304.3,93.6308,0,0,57.817,17.7898,178.5525,54.9392,UNI,NULL
17460,3047,1,85.62,26.3446,0,0,16.2678,5.0055,15.4116,4.742,UNI,NULL
17461,1053,1,474.3,145.9385,0,0,90.117,27.7283,278.3025,85.6315,UNI,NULL
17462,1064,1,408,125.5385,0,0,77.52,23.8523,239.4,73.6615,UNI,NULL
17463,1029,1,4338.366,1334.8818,650.7549,200.2323,824.2895,253.6275,2545.6001,783.2616,UNI,NULL
17464,1028,1,2228.7,685.7538,0,0,423.453,130.2932,1307.7225,402.3762,UNI,NULL
17465,1027,1,3739.456,1150.6018,560.9184,172.5903,710.4966,218.6143,2194.1808,675.1326,UNI,NULL
17466,2015,1,59,18.1538,0,0,11.21,3.4492,26.55,8.1692,UNI,NULL
17467,2009,1,26.3,8.0923,0,0,4.997,1.5375,11.835,3.6415,UNI,NULL
17468,2094,1,169.99,52.3046,0,0,32.2981,9.9379,32.2981,9.9379,UNI,NULL
17469,2117,1,709.24,218.2277,0,0,134.7556,41.4633,350.7609,107.9264,UNI,NULL
17470,2107,1,288.048,88.6302,0,0,54.7291,16.8397,170.9525,52.6008,UNI,NULL
17471,1016,1,1087.966,334.7588,0,0,206.7135,63.6042,638.3801,196.4246,UNI,NULL
17472,1020,1,917.966,282.4511,0,0,174.4135,53.6657,538.6301,165.7323,UNI,NULL
17473,1008,1,257.89,79.3508,0,0,48.9991,15.0766,151.3208,46.5602,UNI,NULL
17474,1130,1,339.796,104.5526,0,0,64.5612,19.865,148.1111,45.5726,UNI,NULL
17475,3018,1,66.5,20.4615,0,0,12.635,3.8877,11.97,3.6831,UNI,NULL
17476,3034,1,46.3,14.2462,0,0,8.797,2.7068,8.334,2.5643,UNI,NULL
17477,1124,1,373.966,115.0665,0,0,71.0535,21.8626,163.0052,50.1554,UNI,NULL
17478,1074,1,679.966,209.2203,0,0,129.1935,39.7518,284.9858,87.6879,UNI,NULL
17479,1122,1,416.5,128.1538,0,0,79.135,24.3492,181.545,55.86,UNI,NULL
17480,1137,1,2973.3,914.8615,0,0,564.927,173.8237,1844.3205,567.4832,UNI,NULL
17481,1136,1,1866.6,574.3385,0,0,354.654,109.1243,1157.841,356.2588,UNI,NULL
17482,1063,1,407.966,125.528,0,0,77.5135,23.8503,239.3801,73.6554,UNI,NULL
17483,1056,1,509.966,156.9126,0,0,96.8935,29.8134,299.2301,92.0708,UNI,NULL
17484,1066,1,509.252,156.6929,0,0,96.7579,29.7717,213.4365,65.6728,UNI,NULL
17485,1022,1,9010,2772.3077,1351.5,415.8462,1711.9,526.7385,5286.75,1626.6923,UNI,NULL
17486,1046,1,559,172,0,0,106.21,32.68,391.3,120.4,UNI,NULL
17487,2111,1,1760.01,541.5415,0,0,334.4019,102.8929,89.3201,27.4831,UNI,NULL
17488,2126,1,2004.3,616.7077,0,0,380.817,117.1745,991.2443,304.9982,UNI,NULL
17489,2081,1,55.1,16.9538,0,0,10.469,3.2212,10.469,3.2212,UNI,NULL
17490,1091,1,151.13,46.5015,0,0,28.7147,8.8353,63.3413,19.4896,UNI,NULL
17491,1085,1,775.472,238.6068,0,0,147.3397,45.3353,325.014,100.0043,UNI,NULL
17492,1071,1,642.26,197.6185,0,0,122.0294,37.5475,269.1825,82.8254,UNI,NULL
17493,3013,1,59.3,18.2462,0,0,11.267,3.4668,12.453,3.8317,UNI,NULL
17494,3027,1,100.5,30.9231,0,0,19.095,5.8754,41.205,12.6785,UNI,NULL
17495,4087,1,93.33,28.7169,0,0,17.7327,5.4562,35.987,11.0729,UNI,NULL
17496,4102,2,78.2,24.0615,0,0,14.858,4.5717,16.0598,4.9415,UNI,NULL
17497,4111,1,40.8,12.5538,0,0,7.752,2.3852,16.758,5.1563,UNI,NULL
17498,2031,1,99.99,30.7662,0,0,18.9981,5.8456,44.9955,13.8448,UNI,NULL
17499,2034,1,78.6,24.1846,0,0,14.934,4.5951,35.37,10.8831,UNI,NULL
17500,2060,1,61.5,18.9231,0,0,11.685,3.5954,14.76,4.5415,UNI,NULL
17501,1031,1,3059.83,941.4862,458.9745,141.2229,581.3677,178.8824,1795.4003,552.4309,UNI,NULL
17502,4003,1,408,125.5385,0,0,77.52,23.8523,140.22,43.1446,UNI,NULL
17503,1016,1,1087.966,334.7588,0,0,206.7135,63.6042,638.3801,196.4246,UNI,NULL
17504,1146,1,6459.966,1987.6818,968.9949,298.1523,1227.3935,377.6595,4007.0789,1232.9474,UNI,NULL
17505,2138,1,2059,633.5385,0,0,391.21,120.3723,1358.94,418.1354,UNI,NULL
17506,4043,1,144.5,44.4615,0,0,27.455,8.4477,39.9713,12.2989,UNI,NULL
17507,1099,1,985.966,303.3742,0,0,187.3335,57.6411,429.7652,132.2354,UNI,NULL
17508,1113,1,221,68,0,0,41.99,12.92,96.33,29.64,UNI,NULL
17509,1112,1,408.34,125.6431,0,0,77.5846,23.8722,177.9882,54.7656,UNI,NULL
17510,1126,1,865.64,266.3508,0,0,164.4716,50.6066,377.3172,116.0976,UNI,NULL
17511,1145,1,5436.6,1672.8,815.49,250.92,1032.954,317.832,3372.291,1037.628,UNI,NULL
17512,2105,2,77.08,23.7169,0,0,14.6452,4.5062,7.3226,2.2531,UNI,NULL
17513,3011,1,68.95,21.2154,0,0,13.1005,4.0309,14.4795,4.4552,UNI,NULL
17514,3031,1,119.6,36.8,0,0,22.724,6.992,49.036,15.088,UNI,NULL
17515,4001,1,285.6,87.8769,0,0,54.264,16.6966,98.154,30.2012,UNI,NULL
17516,4062,1,142.766,43.928,0,0,27.1255,8.3463,39.4916,12.1513,UNI,NULL
17517,4063,1,162.826,50.1003,0,0,30.9369,9.519,45.0405,13.8586,UNI,NULL
17518,4074,1,440.3,135.4769,0,0,83.657,25.7406,169.7745,52.2383,UNI,NULL
17519,2075,1,35.5,10.9231,0,0,6.745,2.0754,12.425,3.8231,UNI,NULL
17520,2046,1,52.5,16.1538,0,0,9.975,3.0692,22.05,6.7846,UNI,NULL
17521,1147,1,4251.7,1308.2154,637.755,196.2323,807.823,248.5609,2637.3045,811.4783,UNI,NULL
17522,2002,1,41.6,12.8,0,0,7.904,2.432,18.72,5.76,UNI,NULL
17523,1140,1,3783.248,1164.0763,567.4872,174.6114,718.8171,221.1745,2346.7265,722.0697,UNI,NULL
17524,1049,1,879,270.4615,0,0,167.01,51.3877,615.3,189.3231,UNI,NULL
17525,1055,1,509.966,156.9126,0,0,96.8935,29.8134,299.2301,92.0708,UNI,NULL
17526,1053,1,474.3,145.9385,0,0,90.117,27.7283,278.3025,85.6315,UNI,NULL
17527,1060,1,680,209.2308,0,0,129.2,39.7538,399,122.7692,UNI,NULL
17528,1068,1,1359.966,418.4511,0,0,258.3935,79.5057,569.9858,175.3802,UNI,NULL
17529,2102,1,29.6,9.1077,0,0,5.624,1.7305,5.624,1.7305,UNI,NULL
17530,3035,1,59.66,18.3569,0,0,11.3354,3.4878,10.7388,3.3042,UNI,NULL
17531,3045,1,55.2,16.9846,0,0,10.488,3.2271,9.936,3.0572,UNI,NULL
17532,4005,1,186.966,57.528,0,0,35.5235,10.9303,64.2558,19.771,UNI,NULL
17533,4016,1,76.5,23.5385,0,0,14.535,4.4723,26.2913,8.0896,UNI,NULL
17534,4057,1,97.478,29.9932,0,0,18.5208,5.6987,26.9641,8.2966,UNI,NULL
17535,4076,1,223.04,68.6277,0,0,42.3776,13.0393,86.0016,26.462,UNI,NULL
17536,4100,1,156.366,48.1126,0,0,29.7095,9.1414,60.2929,18.5517,UNI,NULL
17537,4114,1,103.7,31.9077,0,0,19.703,6.0625,42.5933,13.1056,UNI,NULL
17538,4118,1,17,5.2308,0,0,3.23,0.9938,6.9825,2.1485,UNI,NULL
17539,1072,1,510,156.9231,0,0,96.9,29.8154,213.75,65.7692,UNI,NULL
17540,1152,1,5779.966,1778.4511,866.9949,266.7677,1098.1935,337.9057,3585.2789,1103.1627,UNI,NULL
17541,1151,1,8499.966,2615.3742,1274.9949,392.3061,1614.9935,496.9211,5272.4789,1622.3012,UNI,NULL
17542,1157,1,492.966,151.6818,0,0,93.6635,28.8195,305.7839,94.0874,UNI,NULL
17543,2018,1,96.42,29.6677,0,0,18.3198,5.6369,43.389,13.3505,UNI,NULL
17544,2073,1,22.3,6.8615,0,0,4.237,1.3037,7.805,2.4015,UNI,NULL
17545,1001,1,304.3,93.6308,0,0,57.817,17.7898,178.5525,54.9392,UNI,NULL
17546,1070,1,642.26,197.6185,0,0,122.0294,37.5475,269.1825,82.8254,UNI,NULL
17547,1044,1,575.178,176.9778,0,0,109.2838,33.6258,404.985,124.6108,UNI,NULL
17548,1090,1,426.7,131.2923,0,0,81.073,24.9455,178.8375,55.0269,UNI,NULL
17549,1088,1,1220.6,375.5692,0,0,231.914,71.3582,511.575,157.4077,UNI,NULL
17550,1087,1,1446.7,445.1385,0,0,274.873,84.5763,606.3375,186.5654,UNI,NULL
17551,1102,1,1137.3,349.9385,0,0,216.087,66.4883,495.729,152.532,UNI,NULL
17552,1101,1,426.7,131.2923,0,0,81.073,24.9455,185.991,57.228,UNI,NULL
17553,3020,1,69.99,21.5354,0,0,13.2981,4.0917,12.5982,3.8764,UNI,NULL
17554,3026,1,79.6,24.4923,0,0,15.124,4.6535,32.636,10.0418,UNI,NULL
17555,3049,1,57.6,17.7231,0,0,10.944,3.3674,25.92,7.9754,UNI,NULL
17556,4050,1,204,62.7692,0,0,38.76,11.9262,56.43,17.3631,UNI,NULL
17557,4103,1,93.5,28.7692,0,0,17.765,5.4662,38.4038,11.8166,UNI,NULL
17558,1108,1,1028.5,316.4615,0,0,195.415,60.1277,448.305,137.94,UNI,NULL
17559,2077,1,12.3,3.7846,0,0,2.337,0.7191,4.305,1.3246,UNI,NULL
17560,2083,1,78.5,24.1538,0,0,14.915,4.5892,14.915,4.5892,UNI,NULL
17561,2064,1,21.1,6.4923,0,0,4.009,1.2335,5.064,1.5582,UNI,NULL
17562,2067,1,51.45,15.8308,0,0,9.7755,3.0078,12.348,3.7994,UNI,NULL
17563,2058,1,29.99,9.2277,0,0,5.6981,1.7533,7.1976,2.2146,UNI,NULL
17564,2055,1,29.85,9.1846,0,0,5.6715,1.7451,12.537,3.8575,UNI,NULL
17565,2050,1,59.99,18.4585,0,0,11.3981,3.5071,25.1958,7.7526,UNI,NULL
17566,2096,2,158,48.6154,0,0,30.02,9.2369,15.01,4.6185,UNI,NULL
17567,2118,1,263.5,81.0769,0,0,50.065,15.4046,130.3163,40.0973,UNI,NULL
17568,2119,1,376.856,115.9557,0,0,71.6026,22.0316,186.3775,57.3469,UNI,NULL
17569,2120,1,336.566,103.5588,0,0,63.9475,19.6762,166.4517,51.2159,UNI,NULL
17570,2121,1,490.11,150.8031,0,0,93.1209,28.6526,242.3882,74.581,UNI,NULL
17571,2122,1,1396.72,429.76,0,0,265.3768,81.6544,690.7602,212.5416,UNI,NULL
17572,2123,1,1226.822,377.4837,0,0,233.0962,71.7219,606.7356,186.6879,UNI,NULL
17573,2124,1,1481.822,455.9452,0,0,281.5462,86.6296,732.8481,225.4917,UNI,NULL
17574,2125,1,1415.692,435.5975,0,0,268.9815,82.7635,700.143,215.4286,UNI,NULL
17575,2126,1,2004.3,616.7077,0,0,380.817,117.1745,991.2443,304.9982,UNI,NULL
17576,2135,1,1999,615.0769,0,0,379.81,116.8646,1319.34,405.9508,UNI,NULL
17577,2137,1,1600,492.3077,0,0,304,93.5385,1056,324.9231,UNI,NULL
17578,2139,1,3670,1129.2308,550.5,169.3846,697.3,214.5538,2422.2,745.2923,UNI,NULL
17579,2140,1,2059,633.5385,0,0,391.21,120.3723,1358.94,418.1354,UNI,NULL
17580,2142,1,3450,1061.5385,517.5,159.2308,655.5,201.6923,2277,700.6154,UNI,NULL
17581,2143,1,3000,923.0769,0,0,570,175.3846,1980,609.2308,UNI,NULL
17582,2150,1,2099.99,646.1508,0,0,398.9981,122.7686,1385.9934,426.4595,UNI,NULL
17583,3024,1,205.5,63.2308,0,0,39.045,12.0138,36.99,11.3815,UNI,NULL
17584,3028,1,78.8,24.2462,0,0,14.972,4.6068,32.308,9.9409,UNI,NULL
17585,3057,1,67.8,20.8615,0,0,12.882,3.9637,30.51,9.3877,UNI,NULL
17586,4011,2,115.532,35.5483,0,0,21.9511,6.7542,19.8528,6.1086,UNI,NULL
17587,4036,1,101.966,31.3742,0,0,19.3735,5.9611,28.2056,8.6786,UNI,NULL
17588,4069,1,169.66,52.2031,0,0,32.2354,9.9186,46.931,14.4403,UNI,NULL
17589,4070,1,169.66,52.2031,0,0,32.2354,9.9186,46.931,14.4403,UNI,NULL
17590,4115,1,32.3,9.9385,0,0,6.137,1.8883,13.2668,4.0821,UNI,NULL
17591,2015,1,59,18.1538,0,0,11.21,3.4492,26.55,8.1692,UNI,NULL
17592,1158,1,1358.3,417.9385,0,0,258.077,79.4083,842.5455,259.2448,UNI,NULL
17593,1154,1,674.9,207.6615,0,0,128.231,39.4557,418.6365,128.8112,UNI,NULL
17594,2033,1,55.3,17.0154,0,0,10.507,3.2329,24.885,7.6569,UNI,NULL
17595,4105,1,67.83,20.8708,0,0,12.8877,3.9654,27.8602,8.5724,UNI,NULL
17596,1099,1,985.966,303.3742,0,0,187.3335,57.6411,429.7652,132.2354,UNI,NULL
17597,1113,1,221,68,0,0,41.99,12.92,96.33,29.64,UNI,NULL
17598,1112,1,408.34,125.6431,0,0,77.5846,23.8722,177.9882,54.7656,UNI,NULL
17599,1119,1,1035.98,318.7631,0,0,196.8362,60.565,451.5654,138.9432,UNI,NULL
17600,1114,1,703.766,216.5434,0,0,133.7155,41.1432,306.7592,94.3874,UNI,NULL
17601,1110,1,744.532,229.0868,0,0,141.4611,43.5265,324.5284,99.8549,UNI,NULL
17602,2144,1,2059,633.5385,0,0,391.21,120.3723,1358.94,418.1354,UNI,NULL
17603,2037,2,231.2,71.1385,0,0,43.928,13.5163,52.02,16.0062,UNI,NULL
17604,1065,1,901,277.2308,0,0,171.19,52.6738,377.625,116.1923,UNI,NULL
17605,1068,1,1359.966,418.4511,0,0,258.3935,79.5057,569.9858,175.3802,UNI,NULL
17606,2012,1,16.9,5.2,0,0,3.211,0.988,7.605,2.34,UNI,NULL
17607,1149,1,5779.966,1778.4511,866.9949,266.7677,1098.1935,337.9057,3585.2789,1103.1627,UNI,NULL
17608,2023,1,75.6,23.2615,0,0,14.364,4.4197,34.02,10.4677,UNI,NULL
17609,4034,1,142.8,43.9385,0,0,27.132,8.3483,39.501,12.1542,UNI,NULL
17610,1059,1,442,136,0,0,83.98,25.84,259.35,79.8,UNI,NULL
17611,4001,1,285.6,87.8769,0,0,54.264,16.6966,98.154,30.2012,UNI,NULL
17612,4055,1,76.5,23.5385,0,0,14.535,4.4723,21.1613,6.5112,UNI,NULL
17613,3016,1,52.2,16.0615,0,0,9.918,3.0517,9.396,2.8911,UNI,NULL
17614,1020,1,917.966,282.4511,0,0,174.4135,53.6657,538.6301,165.7323,UNI,NULL
17615,1158,1,1358.3,417.9385,0,0,258.077,79.4083,842.5455,259.2448,UNI,NULL
17616,1154,1,674.9,207.6615,0,0,128.231,39.4557,418.6365,128.8112,UNI,NULL
17617,2156,1,482.46,148.4492,0,0,91.6674,28.2054,266.9139,82.1274,UNI,NULL
17618,2152,1,789.9,243.0462,0,0,150.081,46.1788,521.334,160.4105,UNI,NULL
17619,2145,1,879,270.4615,0,0,167.01,51.3877,580.14,178.5046,UNI,NULL
17620,1018,1,237.966,73.2203,0,0,45.2135,13.9118,139.6301,42.9631,UNI,NULL
17621,2149,1,459,141.2308,0,0,87.21,26.8338,302.94,93.2123,UNI,NULL
17622,1145,1,5436.6,1672.8,815.49,250.92,1032.954,317.832,3372.291,1037.628,UNI,NULL
17623,1127,1,173.366,53.3434,0,0,32.9395,10.1352,75.5672,23.2514,UNI,NULL
17624,4118,1,17,5.2308,0,0,3.23,0.9938,6.9825,2.1485,UNI,NULL
17625,1078,1,510,156.9231,0,0,96.9,29.8154,213.75,65.7692,UNI,NULL
17626,1080,1,581.366,178.8818,0,0,110.4595,33.9875,243.6608,74.9726,UNI,NULL
17627,3012,1,78.6,24.1846,0,0,14.934,4.5951,16.506,5.0788,UNI,NULL
17628,2098,1,149.99,46.1508,0,0,28.4981,8.7686,28.4981,8.7686,UNI,NULL
17629,2092,2,70,21.5385,0,0,13.3,4.0923,6.65,2.0462,UNI,NULL
17630,2094,1,169.99,52.3046,0,0,32.2981,9.9379,32.2981,9.9379,UNI,NULL
17631,2091,1,199.9,61.5077,0,0,37.981,11.6865,37.981,11.6865,UNI,NULL
17632,2099,1,230,70.7692,0,0,43.7,13.4462,43.7,13.4462,UNI,NULL
17633,1066,1,509.252,156.6929,0,0,96.7579,29.7717,213.4365,65.6728,UNI,NULL
17634,4020,1,71.57,22.0215,0,0,13.5983,4.1841,24.5969,7.5683,UNI,NULL
17635,1091,1,151.13,46.5015,0,0,28.7147,8.8353,63.3413,19.4896,UNI,NULL
17636,1126,1,865.64,266.3508,0,0,164.4716,50.6066,377.3172,116.0976,UNI,NULL
17637,1134,1,6053.7,1862.6769,908.055,279.4015,1150.203,353.9086,3755.0745,1155.4075,UNI,NULL
17638,1150,1,8499.966,2615.3742,1274.9949,392.3061,1614.9935,496.9211,5272.4789,1622.3012,UNI,NULL
17639,4031,1,96.9,29.8154,0,0,18.411,5.6649,33.3023,10.2469,UNI,NULL
17640,1142,1,8500,2615.3846,1275,392.3077,1615,496.9231,5272.5,1622.3077,UNI,NULL
17641,1073,1,747.966,230.1434,0,0,142.1135,43.7272,313.4858,96.4572,UNI,NULL
17642,1093,1,198.56,61.0954,0,0,37.7264,11.6081,83.22,25.6062,UNI,NULL
17643,4027,2,149.532,46.0098,0,0,28.4111,8.7419,25.6953,7.9062,UNI,NULL
17644,3046,1,62.31,19.1723,0,0,11.8389,3.6427,11.2158,3.451,UNI,NULL
17645,2127,1,414.596,127.568,0,0,78.7732,24.2379,205.0421,63.0899,UNI,NULL
17646,2128,1,131.274,40.392,0,0,24.9421,7.6745,64.9227,19.9762,UNI,NULL
17647,2129,2,394.74,121.4585,0,0,75.0006,23.0771,97.6111,30.0342,UNI,NULL
17648,1038,1,197.166,60.6665,0,0,37.4615,11.5266,115.6901,35.597,UNI,NULL
17649,2073,1,22.3,6.8615,0,0,4.237,1.3037,7.805,2.4015,UNI,NULL
17650,1148,1,8499.966,2615.3742,1274.9949,392.3061,1614.9935,496.9211,5272.4789,1622.3012,UNI,NULL
17651,1151,1,8499.966,2615.3742,1274.9949,392.3061,1614.9935,496.9211,5272.4789,1622.3012,UNI,NULL
17652,3032,1,105.3,32.4,0,0,20.007,6.156,43.173,13.284,UNI,NULL
17653,2032,1,12.6,3.8769,0,0,2.394,0.7366,5.67,1.7446,UNI,NULL
17654,2042,1,12.6,3.8769,0,0,2.394,0.7366,5.292,1.6283,UNI,NULL
17655,3054,1,19.6,6.0308,0,0,3.724,1.1458,8.82,2.7138,UNI,NULL
17656,2062,2,34.88,10.7323,0,0,6.6272,2.0391,4.1856,1.2879,UNI,NULL
17657,2081,1,55.1,16.9538,0,0,10.469,3.2212,10.469,3.2212,UNI,NULL
17658,1091,1,151.13,46.5015,0,0,28.7147,8.8353,63.3413,19.4896,UNI,NULL
